row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes,requestor,color
2105,ALI-76,(a) Address Book,-55.03236108,76.76.3,Bootstrap,-212.85,open source,review,Submitted,ZSG_282_R28,7/16/2018,,Inspection Step,"open source, no commercial support",,yellow
2106,ALI-76,(a) Address Book,-55.07491532,76.76.4,jQuery,3.1.3,open source,review,submitted,GXP_709_R12,7/18/2018,,Inspection Step,,,yellow
2107,ALI-76,(a) Address Book,-55.11746956,76.76.5,(a) Color Picker,43.28333333,internal,review,Pending,UWA_885_R27,7/18/2018,,inspection Step,,,yellow
2108,ALI-76,(a) Address Book,-55.1600238,76.76.6,Contact Import,49.93333333,commercial,review,Pending,BPD_252_R28,7/7/2018,,inspection Step,,,yellow
2109,ALI-76,(a) Address Book,-55.20257804,76.76.7,Ajax,56.58333333,open source,review,Approved,MCY_478_R7,7/7/2018,,Approval Step,,,yellow
2110,ALI-76,(a) Address Book,-55.24513228,76.76.8,Google Maps,v2.4,API,review,Approved,GCI_534_R20,7/9/2018,,Approval Step,,,yellow
2111,ALI-76,(a) Address Book,-55.28768652,76.76.9,mySQL,-44.09666667,open source,review,Pending,ZMY_735_R7,7/10/2018,,inspection Step,,,yellow
2112,ALI-77,(a) Address Book,-55.33024075,77.77.1,Apache,-68.45,open source,estimation,Submitted,FZO_947_R45,7/19/2018,,Inspection Step,,,yellow
2113,ALI-77,(a) Address Book,-55.37279499,77.77.10,(a) Picture Place,-92.80333333,internal,estimation,Pending,RNR_643_R26,7/24/2018,,inspection Step,,,yellow
2114,ALI-77,(a) Address Book,-55.41534923,77.77.11,White Pages,-117.1566667,commercial,estimation,Approved,GWY_622_R52,7/26/2018,,Approval Step,,,yellow
2115,ALI-77,(a) Address Book,-55.45790347,77.77.12,Acrobat Reader,-141.51,commercial,estimation,Pending,LXG_657_R45,7/27/2018,,inspection Step,,,yellow
2116,ALI-77,(a) Address Book,-55.50045771,77.77.13,GPS Find Me,-165.8633333,commercial,estimation,Pending,TUH_759_R46,7/27/2018,,inspection Step,,,yellow
2117,ALI-77,(a) Address Book,-55.54301195,77.77.2,Trullium,-190.2166667,commercial,estimation,Pending,PRV_637_R30,8/1/2018,,inspection Step,,,yellow
2118,ALI-77,(a) Address Book,-55.58556619,77.77.3,Bootstrap,-214.57,open source,estimation,Submitted,UIW_997_R24,8/1/2018,,Inspection Step,"open source, no commercial support",,yellow
2119,ALI-77,(a) Address Book,-55.62812042,77.77.4,jQuery,3.1.3,open source,estimation,Approved,DHK_965_R3,8/3/2018,,Approval Step,,,yellow
2120,ALI-77,(a) Address Book,-55.67067466,77.77.5,(a) Color Picker,46.1,internal,estimation,Pending,IRN_238_R21,8/4/2018,,inspection Step,,,yellow
2121,ALI-77,(a) Address Book,-55.7132289,77.77.6,Contact Import,53.2,commercial,estimation,Pending,QBU_687_R14,7/21/2018,,inspection Step,,,yellow
2122,ALI-77,(a) Address Book,-55.75578314,77.77.7,Ajax,60.3,open source,estimation,Pending,PAK_187_R22,7/22/2018,,inspection Step,,,yellow
2123,ALI-77,(a) Address Book,-55.79833738,77.77.8,Google Maps,v2.5,API,estimation,Approved,INE_557_R33,7/23/2018,,Approval Step,,,yellow
2124,ALI-77,(a) Address Book,-55.84089162,77.77.9,mySQL,-473.5547669,open source,estimation,Pending,JKU_647_R18,7/23/2018,,inspection Step,,,yellow
2125,ALI-78,(a) Address Book,-55.88344586,78.78.1,Apache,-508.7260606,open source,estimation,Submitted,FJK_984_R35,4/14/2019,,Inspection Step,,,yellow
2126,ALI-78,(a) Address Book,-55.9260001,78.78.10,(a) Picture Place,-543.8973543,internal,on hold,Approved,ONK_829_R44,4/19/2019,,Approval Step,,,yellow
2127,ALI-78,(a) Address Book,-55.96855433,78.78.11,White Pages,-579.068648,commercial,on hold,Approved,RTB_148_R19,4/19/2019,,Approval Step,,,yellow
2128,ALI-78,(a) Address Book,-56.01110857,78.78.12,Acrobat Reader,-614.2399417,commercial,on hold,Approved,MUE_712_R20,4/20/2019,,Approval Step,,,yellow
2129,ALI-78,(a) Address Book,-56.05366281,78.78.13,GPS Find Me,-649.4112354,commercial,on hold,Pending,STI_940_R50,4/20/2019,,inspection Step,,,yellow
2130,ALI-78,(a) Address Book,-56.09621705,78.78.2,Trullium,-684.5825291,commercial,on hold,Submitted,HFL_553_R7,4/22/2019,,Inspection Step,,,yellow
2131,ALI-78,(a) Address Book,-56.13877129,78.78.3,Bootstrap,-719.7538228,open source,on hold,Submitted,SBB_168_R37,4/22/2019,,Inspection Step,"open source, no commercial support",,yellow
2132,ALI-78,(a) Address Book,-56.18132553,78.78.4,jQuery,-754.9251166,open source,on hold,Pending,WSM_941_R47,4/22/2019,,inspection Step,,,yellow
2133,ALI-78,(a) Address Book,-56.22387977,78.78.5,(a) Color Picker,-790.0964103,internal,on hold,Pending,PIH_107_R51,4/24/2019,,inspection Step,,,yellow
2134,ALI-78,(a) Address Book,-56.266434,78.78.6,Contact Import,-825.267704,commercial,on hold,Pending,JTZ_227_R33,4/14/2019,,inspection Step,,,yellow
2135,ALI-78,(a) Address Book,-56.30898824,78.78.7,Ajax,-860.4389977,open source,on hold,Approved,KWZ_284_R8,4/14/2019,,Approval Step,,,yellow
2136,ALI-78,(a) Address Book,-56.35154248,78.78.8,Google Maps,v3.2,API,on hold,Pending,TNG_125_R14,4/15/2019,,inspection Step,,,yellow
2137,ALI-78,(a) Address Book,-56.39409672,78.78.9,mySQL,-473.8054312,open source,on hold,Pending,SZO_533_R14,4/18/2019,,Review Step,,,yellow
2138,ALI-79,(a) Address Book,-56.43665096,79.79.1,Apache,-509.0087879,open source,on hold,Pending,JUJ_214_R20,4/25/2019,,Review Step,,,yellow
2139,ALI-79,(a) Address Book,-56.4792052,79.79.10,(a) Picture Place,-544.2121445,internal,estimation,Pending,YZE_828_R19,5/7/2019,,Inspection Step,,,yellow
2140,ALI-79,(a) Address Book,-56.52175944,79.79.11,White Pages,-579.4155012,commercial,estimation,Submitted,CCI_730_R51,5/8/2019,,Inspection Step,,,yellow
2141,ALI-79,(a) Address Book,-56.56431367,79.79.12,Acrobat Reader,-614.6188578,commercial,estimation,Pending,DGT_930_R38,5/8/2019,,inspection Step,,,yellow
2142,ALI-79,(a) Address Book,-56.60686791,79.79.13,GPS Find Me,-649.8222145,commercial,estimation,Pending,USP_305_R33,5/8/2019,,inspection Step,,,yellow
2143,ALI-79,(a) Address Book,-56.64942215,79.79.2,Trullium,-685.0255711,commercial,estimation,Approved,JNQ_522_R3,5/9/2019,,Approval Step,,,yellow
2144,ALI-79,(a) Address Book,-56.69197639,79.79.3,Bootstrap,-720.2289277,open source,estimation,Pending,TUS_858_R35,5/10/2019,,Inspection Step,"open source, no commercial support",,yellow
2145,ALI-79,(a) Address Book,-56.73453063,79.79.4,jQuery,-755.4322844,open source,estimation,Pending,AEE_883_R12,5/12/2019,,inspection Step,,,yellow
2146,ALI-79,(a) Address Book,-56.77708487,79.79.5,(a) Color Picker,-790.635641,internal,estimation,Pending,CQG_479_R39,5/12/2019,,inspection Step,,,yellow
2147,ALI-79,(a) Address Book,-56.81963911,79.79.6,Contact Import,-825.8389977,commercial,estimation,Pending,LFQ_555_R9,4/25/2019,,Review Step,,,yellow
2148,ALI-79,(a) Address Book,-56.86219334,79.79.7,Ajax,-861.0423543,open source,estimation,Approved,CNK_138_R26,4/28/2019,,Approval Step,,,yellow
2149,ALI-79,(a) Address Book,-56.90474758,79.79.8,Google Maps,v3.3,API,estimation,Pending,HZS_660_R40,4/28/2019,,Review Step,,,yellow
2150,ALI-79,(a) Address Book,-56.94730182,79.79.9,mySQL,0.089878788,open source,estimation,Pending,QDW_847_R27,5/5/2019,,Review Step,,,yellow
2151,ALI-5,(a) Book Saver,-56.98985606,5.3.1,RedHat,-0.176,open source,released,released,ESP_627_R50,5/4/2016,,completed,,,yellow
2152,ALI-5,(a) Book Saver,-57.0324103,5.3.10,jQuery,-0.441878788,open source,released,released,HMS_689_R28,5/9/2016,,completed,,,yellow
2153,ALI-5,(a) Book Saver,-57.07496454,5.3.2,RSS Feed Reader,-0.707757576,commercial,released,released,BMH_269_R23,5/10/2016,,completed,,,yellow
2154,ALI-5,(a) Book Saver,-57.11751878,5.3.3,Acrobat Reader,-0.973636364,commercial,released,released,DHD_508_R41,5/10/2016,,completed,,,yellow
2155,ALI-5,(a) Book Saver,-57.16007301,5.3.4,(a) Color Picker,-1.239515152,internal,released,released,TPJ_682_R31,5/5/2016,,completed,,,yellow
2156,ALI-5,(a) Book Saver,-57.20262725,5.3.5,(a) FileView,-1.505393939,internal,released,released,MIJ_114_R41,5/7/2016,,completed,,,yellow
2157,ALI-5,(a) Book Saver,-57.24518149,5.3.6,Bootstrap,-1.771272727,open source,released,released,SXV_761_R40,5/7/2016,,completed,"open source, no commercial support",,yellow
2158,ALI-5,(a) Book Saver,-57.28773573,5.3.7,Datatable,-2.037151515,open source,released,released,AXN_802_R30,5/7/2016,,completed,,,yellow
2159,ALI-5,(a) Book Saver,-57.33028997,5.3.8,Ajax,-2.303030303,open source,released,released,GWV_688_R46,5/9/2016,,completed,,,yellow
2160,ALI-5,(a) Book Saver,-57.37284421,5.3.9,Library Link,v12,commercial,released,released,WFC_274_R31,5/9/2016,,completed,,,yellow
2161,ALI-51,(a) Book Saver,-57.41539845,51.4.1,RedHat,7.195777778,open source,released,released,HSV_582_R47,5/11/2016,,completed,,,yellow
2162,ALI-51,(a) Book Saver,-57.45795269,51.4.10,jQuery,7.446111111,open source,released,released,YZV_755_R13,5/23/2016,,completed,,,yellow
2163,ALI-51,(a) Book Saver,-57.50050692,51.4.2,RSS Feed Reader,7.696444444,commercial,released,released,BIB_849_R50,5/25/2016,,completed,,,yellow
2164,ALI-51,(a) Book Saver,-57.54306116,51.4.3,Acrobat Reader,7.946777778,commercial,released,released,AGL_830_R43,5/27/2016,,completed,,,yellow
2165,ALI-51,(a) Book Saver,-57.5856154,51.4.4,(a) Color Picker,8.197111111,internal,released,released,YPR_177_R9,5/11/2016,,completed,,,yellow
2166,ALI-51,(a) Book Saver,-57.62816964,51.4.5,(a) FileView,8.447444444,internal,released,released,AID_218_R35,5/14/2016,,completed,,,yellow
2167,ALI-51,(a) Book Saver,-57.67072388,51.4.6,Bootstrap,8.697777778,open source,released,released,YQK_612_R11,5/16/2016,,completed,"open source, no commercial support",,yellow
2168,ALI-51,(a) Book Saver,-57.71327812,51.4.7,Datatable,8.948111111,open source,released,released,ICC_241_R13,5/16/2016,,completed,,,yellow
2169,ALI-51,(a) Book Saver,-57.75583236,51.4.8,Ajax,9.198444444,open source,released,released,UJC_854_R48,5/17/2016,,completed,,,yellow
2170,ALI-51,(a) Book Saver,-57.79838659,51.4.9,Library Link,v13,commercial,released,released,HHC_983_R42,5/17/2016,,completed,,,yellow
2171,ALI-52,(a) Book Saver,-57.84094083,52.5.1,RedHat,7,open source,released,released,XJT_995_R18,12/2/2016,,completed,,,yellow
2172,ALI-52,(a) Book Saver,-57.88349507,52.5.10,Library Link,v14,commercial,released,released,FWX_928_R42,12/10/2016,,completed,,,yellow
2173,ALI-52,(a) Book Saver,-57.92604931,52.5.2,jQuery,10.20222222,open source,released,released,ABE_640_R5,12/11/2016,,completed,,,yellow
2174,ALI-52,(a) Book Saver,-57.96860355,52.5.3,RSS Feed Reader,10.63388889,commercial,released,released,ZCG_851_R36,12/2/2016,,completed,,,yellow
2175,ALI-52,(a) Book Saver,-58.01115779,52.5.4,Acrobat Reader,11.06555556,commercial,released,released,HJS_824_R38,12/3/2016,,completed,,,yellow
2176,ALI-52,(a) Book Saver,-58.05371203,52.5.5,(a) Color Picker,11.49722222,internal,released,released,KKY_194_R46,12/3/2016,,completed,,,yellow
2177,ALI-52,(a) Book Saver,-58.09626626,52.5.6,(a) FileView,11.92888889,internal,released,released,ZJW_319_R27,12/3/2016,,completed,,,yellow
2178,ALI-52,(a) Book Saver,-58.1388205,52.5.7,Bootstrap,12.36055556,open source,released,released,IWM_220_R17,12/5/2016,,completed,"open source, no commercial support",,yellow
2179,ALI-52,(a) Book Saver,-58.18137474,52.5.8,Datatable,12.79222222,open source,released,released,YVU_797_R45,12/6/2016,,completed,,,yellow
2180,ALI-52,(a) Book Saver,-58.22392898,52.5.9,Ajax,13.22388889,open source,released,released,ZPS_112_R17,12/9/2016,,completed,,,yellow
2181,ALI-53,(a) Book Saver,-58.26648322,53.6.1,RedHat,13.65555556,open source,released,released,LJP_952_R35,12/11/2016,,completed,,,yellow
2182,ALI-53,(a) Book Saver,-58.30903746,53.6.10,Library Link,v15,commercial,released,released,SSW_537_R24,12/22/2016,,completed,,,yellow
2183,ALI-53,(a) Book Saver,-58.3515917,53.6.2,jQuery,11.44666667,open source,released,released,TEW_686_R43,12/22/2016,,completed,,,yellow
2184,ALI-53,(a) Book Saver,-58.39414593,53.6.3,RSS Feed Reader,11.92666667,commercial,released,released,ZXQ_912_R42,12/12/2016,,completed,,,yellow
2185,ALI-53,(a) Book Saver,-58.43670017,53.6.4,Acrobat Reader,12.40666667,commercial,released,released,BVB_121_R37,12/13/2016,,completed,,,yellow
2186,ALI-53,(a) Book Saver,-58.47925441,53.6.5,(a) Color Picker,12.88666667,internal,released,released,MMJ_986_R42,12/13/2016,,completed,,,yellow
2187,ALI-53,(a) Book Saver,-58.52180865,53.6.6,(a) FileView,13.36666667,internal,released,released,BLO_188_R33,12/14/2016,,completed,,,yellow
2188,ALI-53,(a) Book Saver,-58.56436289,53.6.7,Bootstrap,13.84666667,open source,released,released,WUA_439_R42,12/18/2016,,completed,"open source, no commercial support",,yellow
2189,ALI-53,(a) Book Saver,-58.60691713,53.6.8,Datatable,14.32666667,open source,released,released,ZDR_187_R31,12/18/2016,,completed,,,yellow
2190,ALI-53,(a) Book Saver,-58.64947137,53.6.9,Ajax,14.80666667,open source,released,released,UDQ_684_R41,12/21/2016,,completed,,,yellow
2191,ALI-54,(a) Book Saver,-58.69202561,54.7.1,RedHat,15.28666667,open source,released,released,SYX_945_R45,10/19/2017,,completed,,,yellow
2192,ALI-54,(a) Book Saver,-58.73457984,54.7.10,Library Link,v16,commercial,released,released,WBZ_894_R49,10/26/2017,,completed,,,yellow
2193,ALI-54,(a) Book Saver,-58.77713408,54.7.2,jQuery,12.67777778,open source,released,released,ZQT_457_R4,10/26/2017,,completed,,,yellow
2194,ALI-54,(a) Book Saver,-58.81968832,54.7.3,RSS Feed Reader,13.21944444,commercial,released,released,HNG_497_R38,10/20/2017,,completed,,,yellow
2195,ALI-54,(a) Book Saver,-58.86224256,54.7.4,Acrobat Reader,13.76111111,commercial,released,released,HUZ_848_R46,10/20/2017,,completed,,,yellow
2196,ALI-54,(a) Book Saver,-58.9047968,54.7.5,(a) Color Picker,14.30277778,internal,released,released,OSJ_639_R11,10/21/2017,,completed,,,yellow
2197,ALI-54,(a) Book Saver,-58.94735104,54.7.6,(a) FileView,14.84444444,internal,released,released,SEJ_778_R42,10/22/2017,,completed,,,yellow
2198,ALI-54,(a) Book Saver,-58.98990528,54.7.7,Bootstrap,15.38611111,open source,released,released,TRA_869_R5,10/23/2017,,completed,"open source, no commercial support",,yellow
2199,ALI-54,(a) Book Saver,-59.03245951,54.7.8,Datatable,15.92777778,open source,released,released,WHK_180_R17,10/23/2017,,completed,,,yellow
2200,ALI-54,(a) Book Saver,-59.07501375,54.7.9,Ajax,16.46944444,open source,released,released,RHD_140_R15,10/25/2017,,completed,,,yellow
2201,ALI-55,(a) Book Saver,-59.11756799,55.8.1,RedHat,17.01111111,open source,released,released,GLT_780_R14,10/27/2017,,completed,,,yellow
2202,ALI-55,(a) Book Saver,-59.16012223,55.8.10,Library Link,v17,commercial,released,released,ECP_683_R11,11/3/2017,,completed,,,yellow
2203,ALI-55,(a) Book Saver,-59.20267647,55.8.2,jQuery,14.39555556,open source,released,released,ELT_248_R37,11/5/2017,,completed,,,yellow
2204,ALI-55,(a) Book Saver,-59.24523071,55.8.3,RSS Feed Reader,15.02888889,commercial,released,released,KET_333_R50,10/27/2017,,completed,,,yellow
2205,ALI-55,(a) Book Saver,-59.28778495,55.8.4,Acrobat Reader,15.66222222,commercial,released,released,NBA_905_R48,10/27/2017,,completed,,,yellow
2206,ALI-55,(a) Book Saver,-59.33033918,55.8.5,(a) Color Picker,16.29555556,internal,released,released,OLN_748_R36,10/27/2017,,completed,,,yellow
2207,ALI-55,(a) Book Saver,-59.37289342,55.8.6,(a) FileView,16.92888889,internal,released,released,FHI_888_R30,11/1/2017,,completed,,,yellow
2208,ALI-55,(a) Book Saver,-59.41544766,55.8.7,Bootstrap,17.56222222,open source,released,released,SQA_572_R52,11/1/2017,,completed,"open source, no commercial support",,yellow
2209,ALI-55,(a) Book Saver,-59.4580019,55.8.8,Datatable,18.19555556,open source,released,released,BRH_503_R25,11/2/2017,,completed,,,yellow
2210,ALI-55,(a) Book Saver,-59.50055614,55.8.9,Ajax,18.82888889,open source,released,released,CFI_939_R47,11/3/2017,,completed,,,yellow
2211,ALI-56,(a) Book Saver,-59.54311038,56.9.1,RedHat,19.46222222,open source,estimation,Submitted,ZUP_812_R5,8/6/2018,,Inspection Step,,,yellow
2212,ALI-56,(a) Book Saver,-59.58566462,56.9.10,Library Link,v18,commercial,estimation,Pending,VXK_702_R43,8/13/2018,,inspection Step,,,yellow
2213,ALI-56,(a) Book Saver,-59.62821885,56.9.2,jQuery,3.1.3,open source,estimation,Approved,ZJF_792_R48,8/13/2018,,Approval Step,,,yellow
2214,ALI-56,(a) Book Saver,-59.67077309,56.9.3,RSS Feed Reader,14.46619048,commercial,estimation,Pending,BES_509_R9,8/7/2018,,inspection Step,,,yellow
2215,ALI-56,(a) Book Saver,-59.71332733,56.9.4,Acrobat Reader,15.11178571,commercial,estimation,submitted,ENX_524_R10,8/9/2018,,Inspection Step,,,yellow
2216,ALI-56,(a) Book Saver,-59.75588157,56.9.5,(a) Color Picker,15.75738095,internal,estimation,Submitted,RAI_625_R34,8/9/2018,,Inspection Step,,,yellow
2217,ALI-56,(a) Book Saver,-59.79843581,56.9.6,(a) FileView,16.40297619,internal,estimation,Approved,CBK_674_R39,8/10/2018,,Approval Step,,,yellow
2218,ALI-56,(a) Book Saver,-59.84099005,56.9.7,Bootstrap,17.04857143,open source,estimation,Approved,GNY_170_R45,8/11/2018,,Approval Step,"open source, no commercial support",,yellow
2219,ALI-56,(a) Book Saver,-59.88354429,56.9.8,Datatable,17.69416667,open source,estimation,Submitted,GSU_344_R43,8/12/2018,,Inspection Step,,,yellow
2220,ALI-56,(a) Book Saver,-59.92609852,56.9.9,Ajax,18.3397619,open source,estimation,Approved,NVS_831_R3,8/13/2018,,Approval Step,,,yellow
2221,ALI-57,(a) Book Saver,-59.96865276,57.10.1,RedHat,18.98535714,open source,planning,Pending,KLM_906_R48,8/17/2018,,inspection Step,,,yellow
2222,ALI-57,(a) Book Saver,-60.011207,57.10.10,Library Link,v19,commercial,planning,Pending,MYZ_660_R29,8/26/2018,,inspection Step,,,yellow
2223,ALI-57,(a) Book Saver,-60.05376124,57.10.2,jQuery,3.1.3,open source,planning,Pending,RVS_580_R7,8/28/2018,,inspection Step,,,yellow
2224,ALI-57,(a) Book Saver,-60.09631548,57.10.3,RSS Feed Reader,15.61,commercial,planning,Approved,XXR_252_R12,8/17/2018,,Approval Step,,,yellow
2225,ALI-57,(a) Book Saver,-60.13886972,57.10.4,Acrobat Reader,16.315,commercial,planning,Approved,ZBZ_245_R21,8/17/2018,,Approval Step,,,yellow
2226,ALI-57,(a) Book Saver,-60.18142396,57.10.5,(a) Color Picker,17.02,internal,planning,Approved,NGL_894_R50,8/18/2018,,Approval Step,,,yellow
2227,ALI-57,(a) Book Saver,-60.2239782,57.10.6,(a) FileView,17.725,internal,planning,Approved,KCC_963_R31,8/23/2018,,Approval Step,,,yellow
2228,ALI-57,(a) Book Saver,-60.26653243,57.10.7,Bootstrap,18.43,open source,planning,Submitted,HCE_598_R35,8/25/2018,,Inspection Step,"open source, no commercial support",,yellow
2229,ALI-57,(a) Book Saver,-60.30908667,57.10.8,Datatable,19.135,open source,planning,Approved,MYA_802_R34,8/25/2018,,Approval Step,,,yellow
2230,ALI-57,(a) Book Saver,-60.35164091,57.10.9,Ajax,19.84,open source,planning,In_Review,EOS_815_R38,8/26/2018,,Review Step,,,yellow
2231,ALI-58,(a) Book Saver,-60.39419515,58.11.1,RedHat,20.545,open source,on hold,Pending,GVO_728_R21,5/13/2019,,inspection Step,,,yellow
2232,ALI-58,(a) Book Saver,-60.43674939,58.11.10,Library Link,v20,commercial,on hold,Pending,ESN_323_R8,5/17/2019,,inspection Step,,,yellow
2233,ALI-58,(a) Book Saver,-60.47930363,58.11.2,jQuery,17.82888889,open source,on hold,Pending,QFG_141_R24,5/20/2019,,inspection Step,,,yellow
2234,ALI-58,(a) Book Saver,-60.52185787,58.11.3,RSS Feed Reader,18.60722222,commercial,on hold,Pending,HYV_985_R44,5/13/2019,,inspection Step,,,yellow
2235,ALI-58,(a) Book Saver,-60.5644121,58.11.4,Acrobat Reader,19.38555556,commercial,on hold,Approved,OYQ_208_R18,5/13/2019,,Approval Step,,,yellow
2236,ALI-58,(a) Book Saver,-60.60696634,58.11.5,(a) Color Picker,20.16388889,internal,on hold,Pending,PCU_294_R12,5/13/2019,,inspection Step,,,yellow
2237,ALI-58,(a) Book Saver,-60.64952058,58.11.6,(a) FileView,20.94222222,internal,on hold,Approved,DAQ_149_R4,5/15/2019,,Approval Step,,,yellow
2238,ALI-58,(a) Book Saver,-60.69207482,58.11.7,Bootstrap,21.72055556,open source,on hold,Approved,HSX_550_R49,5/16/2019,,Approval Step,"open source, no commercial support",,yellow
2239,ALI-58,(a) Book Saver,-60.73462906,58.11.8,Datatable,22.49888889,open source,on hold,Submitted,SQN_937_R27,5/16/2019,,Inspection Step,,,yellow
2240,ALI-58,(a) Book Saver,-60.7771833,58.11.9,Ajax,23.27722222,open source,on hold,submitted,DAN_709_R8,5/17/2019,,Inspection Step,,,yellow
2241,ALI-59,(a) Book Saver,-60.81973754,59.12.1,RedHat,24.05555556,open source,estimation,Pending,DGI_695_R6,5/26/2019,,inspection Step,,,yellow
2242,ALI-59,(a) Book Saver,-60.86229177,59.12.10,Library Link,v21,commercial,estimation,Pending,JQR_425_R17,6/8/2019,,inspection Step,,,yellow
2243,ALI-59,(a) Book Saver,-60.90484601,59.12.2,jQuery,7.781111111,open source,estimation,submitted,WTS_676_R36,6/8/2019,,Inspection Step,,,yellow
2244,ALI-59,(a) Book Saver,-60.94740025,59.12.3,RSS Feed Reader,7.902777778,commercial,estimation,Submitted,EDY_359_R20,5/26/2019,,Inspection Step,,,yellow
2245,ALI-59,(a) Book Saver,-60.98995449,59.12.4,Acrobat Reader,8.024444444,commercial,estimation,In_Review,SQI_422_R45,5/26/2019,,Review Step,,,yellow
2246,ALI-59,(a) Book Saver,-61.03250873,59.12.5,(a) Color Picker,8.146111111,internal,estimation,Submitted,MME_172_R30,5/27/2019,,Inspection Step,,,yellow
2247,ALI-59,(a) Book Saver,-61.07506297,59.12.6,(a) FileView,8.267777778,internal,estimation,Submitted,ALV_298_R32,6/2/2019,,Inspection Step,,,yellow
2248,ALI-59,(a) Book Saver,-61.11761721,59.12.7,Bootstrap,8.389444444,open source,estimation,Pending,RJP_209_R32,6/2/2019,,inspection Step,"open source, no commercial support",,yellow
2249,ALI-59,(a) Book Saver,-61.16017144,59.12.8,Datatable,8.511111111,open source,estimation,Submitted,VSM_745_R7,6/5/2019,,Inspection Step,,,yellow
2250,ALI-59,(a) Book Saver,-61.20272568,59.12.9,Ajax,8.632777778,open source,estimation,Pending,FUG_828_R16,6/6/2019,,inspection Step,,,yellow
2251,ALI-9,(a) Budget Estimator,-61.24527992,9.201.1,Bootstrap,8.754444444,open source,released,released,NDT_136_R20,8/28/2016,,completed,"open source, no commercial support",,yellow
2252,ALI-9,(a) Budget Estimator,-61.28783416,9.201.10,Currency Converter,7.9a,commercial,released,released,WTY_172_R34,9/5/2016,,completed,,,yellow
2253,ALI-9,(a) Budget Estimator,-61.3303884,9.201.2,Javascript,v2.2,open source,released,released,NZZ_378_R7,9/12/2016,,completed,,,yellow
2254,ALI-9,(a) Budget Estimator,-61.37294264,9.201.3,Calculator,-3.50952381,commercial,released,released,BKQ_311_R33,9/12/2016,,completed,,,yellow
2255,ALI-9,(a) Budget Estimator,-61.41549688,9.201.4,jQuery,-4.064285714,open source,released,released,XOF_222_R40,9/2/2016,,completed,,,yellow
2256,ALI-9,(a) Budget Estimator,-61.45805112,9.201.5,Ajax,-4.619047619,open source,released,released,TZK_370_R10,9/2/2016,,completed,,,yellow
2257,ALI-9,(a) Budget Estimator,-61.50060535,9.201.6,Datatable,-5.173809524,open source,released,released,LAU_141_R42,9/2/2016,,completed,,,yellow
2258,ALI-9,(a) Budget Estimator,-61.54315959,9.201.7,Apache,-5.728571429,open source,released,released,OTH_821_R17,9/2/2016,,completed,,,yellow
2259,ALI-9,(a) Budget Estimator,-61.58571383,9.201.8,Google Charts,-6.283333333,open source,released,released,VRZ_345_R51,9/3/2016,,completed,,,yellow
2260,ALI-9,(a) Budget Estimator,-61.62826807,9.201.9,(a) Color Picker,-6.838095238,internal,released,released,TMC_367_R9,9/3/2016,,completed,,,yellow
2261,ALI-91,(a) Budget Estimator,-61.67082231,91.202.1,Bootstrap,-7.392857143,open source,released,released,HMD_531_R51,9/14/2016,,completed,"open source, no commercial support",,yellow
2262,ALI-91,(a) Budget Estimator,-61.71337655,91.202.10,Currency Converter,7.9a,commercial,released,released,VVD_946_R13,9/25/2016,,completed,,,yellow
2263,ALI-91,(a) Budget Estimator,-61.75593079,91.202.2,Javascript,v2.3,open source,released,released,JIY_745_R23,10/1/2016,,completed,,,yellow
2264,ALI-91,(a) Budget Estimator,-61.79848502,91.202.3,Calculator,-5.24,commercial,released,released,IMM_905_R7,10/4/2016,,completed,,,yellow
2265,ALI-91,(a) Budget Estimator,-61.84103926,91.202.4,jQuery,-5.866666667,open source,released,released,HUY_312_R47,9/15/2016,,completed,,,yellow
2266,ALI-91,(a) Budget Estimator,-61.8835935,91.202.5,Ajax,-6.493333333,open source,released,released,DPR_789_R36,9/21/2016,,completed,,,yellow
2267,ALI-91,(a) Budget Estimator,-61.92614774,91.202.6,Datatable,-7.12,open source,released,released,PHP_668_R15,9/23/2016,,completed,,,yellow
2268,ALI-91,(a) Budget Estimator,-61.96870198,91.202.7,Apache,-7.746666667,open source,released,released,JUK_619_R17,9/23/2016,,completed,,,yellow
2269,ALI-91,(a) Budget Estimator,-62.01125622,91.202.8,Google Charts,-8.373333333,open source,released,released,XXU_485_R20,9/24/2016,,completed,,,yellow
2270,ALI-91,(a) Budget Estimator,-62.05381046,91.202.9,(a) Color Picker,-9,internal,released,released,JUS_377_R21,9/24/2016,,completed,,,yellow
2271,ALI-92,(a) Budget Estimator,-62.09636469,92.203.1,Bootstrap,-9.626666667,open source,released,released,EYX_481_R11,12/23/2016,,completed,"open source, no commercial support",,yellow
2272,ALI-92,(a) Budget Estimator,-62.13891893,92.203.10,(a) Color Picker,-10.25333333,internal,released,released,FBK_115_R11,1/8/2017,,completed,,,yellow
2273,ALI-92,(a) Budget Estimator,-62.18147317,92.203.2,Currency Converter,8a,commercial,released,released,OUQ_302_R34,1/9/2017,,completed,,,yellow
2274,ALI-92,(a) Budget Estimator,-62.22402741,92.203.3,Javascript,v2.4,open source,released,released,ZJF_433_R26,12/23/2016,,completed,,,yellow
2275,ALI-92,(a) Budget Estimator,-62.26658165,92.203.4,Calculator,-4.375,commercial,released,released,NXF_648_R25,12/28/2016,,completed,,,yellow
